,Slot_id,Date,Day Name,Time_Int,Time_Slot,Covid,Legality_Ilegal,Legality_Legal
436,28323,01/03/2018,Wednesday,32220.0,30600.0,0,False,True
437,20548,01/03/2018,Wednesday,32220.0,30600.0,0,False,True
438,20548,01/03/2018,Wednesday,32220.0,30600.0,0,True,False
439,28323,01/03/2018,Wednesday,32220.0,30600.0,0,False,True
440,28323,01/03/2018,Wednesday,32280.0,30600.0,0,True,False
441,20548,01/03/2018,Wednesday,32280.0,30600.0,0,True,False
442,18024,01/03/2018,Wednesday,32280.0,30600.0,0,True,False
443,20548,01/03/2018,Wednesday,32280.0,30600.0,0,False,True
444,20548,01/03/2018,Wednesday,32280.0,30600.0,0,False,True
445,20548,01/03/2018,Wednesday,32340.0,30600.0,0,False,True
446,20548,01/03/2018,Wednesday,32340.0,30600.0,0,True,False
447,20548,01/03/2018,Wednesday,32340.0,30600.0,0,True,False
448,18024,01/03/2018,Wednesday,32340.0,30600.0,0,True,False
449,28323,01/03/2018,Wednesday,32400.0,30600.0,0,False,True
450,20548,01/03/2018,Wednesday,32400.0,30600.0,0,False,True
451,20548,01/03/2018,Wednesday,32460.0,34200.0,0,False,True
452,20548,01/03/2018,Wednesday,33180.0,34200.0,0,True,False
453,17742,01/03/2018,Wednesday,33240.0,34200.0,0,True,False
454,17742,01/03/2018,Wednesday,33300.0,34200.0,0,True,False
455,17254,01/03/2018,Wednesday,34860.0,34200.0,0,True,False
456,17182,01/03/2018,Wednesday,39600.0,37800.0,0,True,False
457,17182,01/03/2018,Wednesday,39660.0,41400.0,0,True,False
458,87,01/03/2018,Wednesday,39720.0,41400.0,0,False,True
459,17182,01/03/2018,Wednesday,39720.0,41400.0,0,True,False
460,17361,01/03/2018,Wednesday,39720.0,41400.0,0,True,False
461,17182,01/03/2018,Wednesday,39780.0,41400.0,0,False,True
462,17182,01/03/2018,Wednesday,39780.0,41400.0,0,True,False
463,17182,01/03/2018,Wednesday,39840.0,41400.0,0,True,False
464,17361,01/03/2018,Wednesday,39900.0,41400.0,0,True,False
465,17361,01/03/2018,Wednesday,39900.0,41400.0,0,False,True
466,17361,01/03/2018,Wednesday,39900.0,41400.0,0,False,True
467,17361,01/03/2018,Wednesday,39900.0,41400.0,0,True,False
468,17182,01/03/2018,Wednesday,39900.0,41400.0,0,True,False
469,17361,01/03/2018,Wednesday,39900.0,41400.0,0,True,False
470,17361,01/03/2018,Wednesday,39900.0,41400.0,0,True,False
471,17361,01/03/2018,Wednesday,39960.0,41400.0,0,True,False
472,17182,01/03/2018,Wednesday,39960.0,41400.0,0,False,True
473,17182,01/03/2018,Wednesday,39960.0,41400.0,0,True,False
474,17322,01/03/2018,Wednesday,34860.0,34200.0,0,True,False
475,17322,01/03/2018,Wednesday,34740.0,34200.0,0,True,False
476,17322,01/03/2018,Wednesday,34680.0,34200.0,0,True,False
477,17254,01/03/2018,Wednesday,34620.0,34200.0,0,True,False
478,17742,01/03/2018,Wednesday,33420.0,34200.0,0,False,True
479,17472,01/03/2018,Wednesday,33480.0,34200.0,0,True,False
480,17472,01/03/2018,Wednesday,33660.0,34200.0,0,True,False
481,17424,01/03/2018,Wednesday,33840.0,34200.0,0,True,False
482,17424,01/03/2018,Wednesday,33960.0,34200.0,0,True,False
483,20548,01/03/2018,Wednesday,33960.0,34200.0,0,False,True
484,20548,01/03/2018,Wednesday,33960.0,34200.0,0,False,True
485,17472,01/03/2018,Wednesday,34020.0,34200.0,0,True,False
486,17472,01/03/2018,Wednesday,34020.0,34200.0,0,True,False
487,20548,01/03/2018,Wednesday,34020.0,34200.0,0,False,True
488,20548,01/03/2018,Wednesday,32100.0,30600.0,0,False,True
489,17472,01/03/2018,Wednesday,34080.0,34200.0,0,True,False
490,17254,01/03/2018,Wednesday,34260.0,34200.0,0,False,True
491,17254,01/03/2018,Wednesday,34260.0,34200.0,0,False,True
492,17254,01/03/2018,Wednesday,34260.0,34200.0,0,True,False
493,17254,01/03/2018,Wednesday,34260.0,34200.0,0,True,False
494,17254,01/03/2018,Wednesday,34320.0,34200.0,0,True,False
495,17254,01/03/2018,Wednesday,34380.0,34200.0,0,True,False
496,17254,01/03/2018,Wednesday,34380.0,34200.0,0,True,False
497,17254,01/03/2018,Wednesday,34440.0,34200.0,0,True,False
498,17254,01/03/2018,Wednesday,34560.0,34200.0,0,True,False
499,17254,01/03/2018,Wednesday,34560.0,34200.0,0,True,False
500,17254,01/03/2018,Wednesday,34260.0,34200.0,0,False,True
501,18024,01/03/2018,Wednesday,32040.0,30600.0,0,False,True
502,28323,01/03/2018,Wednesday,32040.0,30600.0,0,True,False
503,18024,01/03/2018,Wednesday,31980.0,30600.0,0,True,False
504,17622,01/03/2018,Wednesday,30180.0,30600.0,0,True,False
505,17622,01/03/2018,Wednesday,30180.0,30600.0,0,True,False
506,17622,01/03/2018,Wednesday,30180.0,30600.0,0,True,False
507,20544,01/03/2018,Wednesday,30300.0,30600.0,0,True,False
508,17622,01/03/2018,Wednesday,30300.0,30600.0,0,True,False
509,17622,01/03/2018,Wednesday,30300.0,30600.0,0,True,False
510,17622,01/03/2018,Wednesday,30300.0,30600.0,0,True,False
511,17622,01/03/2018,Wednesday,30300.0,30600.0,0,True,False
512,20544,01/03/2018,Wednesday,30360.0,30600.0,0,True,False
513,20544,01/03/2018,Wednesday,30360.0,30600.0,0,True,False
514,20544,01/03/2018,Wednesday,30420.0,30600.0,0,True,False
515,17622,01/03/2018,Wednesday,30420.0,30600.0,0,True,False
516,20544,01/03/2018,Wednesday,30420.0,30600.0,0,True,False
517,17622,01/03/2018,Wednesday,30420.0,30600.0,0,True,False
518,18022,01/03/2018,Wednesday,30540.0,30600.0,0,True,False
519,20544,01/03/2018,Wednesday,30540.0,30600.0,0,True,False
520,20544,01/03/2018,Wednesday,30540.0,30600.0,0,False,True
521,18022,01/03/2018,Wednesday,30600.0,30600.0,0,False,True
522,20544,01/03/2018,Wednesday,30600.0,30600.0,0,False,True
523,20544,01/03/2018,Wednesday,30600.0,30600.0,0,False,True
524,20544,01/03/2018,Wednesday,30600.0,30600.0,0,True,False
525,17622,01/03/2018,Wednesday,30180.0,30600.0,0,True,False
526,17622,01/03/2018,Wednesday,30180.0,30600.0,0,True,False
527,17622,01/03/2018,Wednesday,30060.0,30600.0,0,True,False
528,17622,01/03/2018,Wednesday,30000.0,30600.0,0,True,False
529,17182,01/03/2018,Wednesday,28920.0,30600.0,0,True,False
530,17182,01/03/2018,Wednesday,29040.0,30600.0,0,True,False
531,17182,01/03/2018,Wednesday,29040.0,30600.0,0,True,False
532,17182,01/03/2018,Wednesday,29040.0,30600.0,0,True,False
533,17182,01/03/2018,Wednesday,29160.0,30600.0,0,True,False
534,17182,01/03/2018,Wednesday,29220.0,30600.0,0,True,False
535,17182,01/03/2018,Wednesday,29220.0,30600.0,0,True,False
536,17182,01/03/2018,Wednesday,29220.0,30600.0,0,True,False
537,20544,01/03/2018,Wednesday,30600.0,30600.0,0,True,False
538,17182,01/03/2018,Wednesday,29220.0,30600.0,0,True,False
539,17182,01/03/2018,Wednesday,29280.0,30600.0,0,True,False
540,17182,01/03/2018,Wednesday,29340.0,30600.0,0,True,False
541,17361,01/03/2018,Wednesday,29520.0,30600.0,0,True,False
542,17361,01/03/2018,Wednesday,29580.0,30600.0,0,True,False
543,17361,01/03/2018,Wednesday,29640.0,30600.0,0,True,False
544,17361,01/03/2018,Wednesday,29700.0,30600.0,0,True,False
545,17361,01/03/2018,Wednesday,29760.0,30600.0,0,True,False
546,87,01/03/2018,Wednesday,29820.0,30600.0,0,True,False
547,17361,01/03/2018,Wednesday,29880.0,30600.0,0,False,True
548,17361,01/03/2018,Wednesday,29880.0,30600.0,0,True,False
549,17182,01/03/2018,Wednesday,29220.0,30600.0,0,True,False
550,17182,01/03/2018,Wednesday,40020.0,41400.0,0,True,False
551,18022,01/03/2018,Wednesday,30600.0,30600.0,0,True,False
552,20672,01/03/2018,Wednesday,30720.0,30600.0,0,True,False
553,20548,01/03/2018,Wednesday,31620.0,30600.0,0,True,False
554,20783,01/03/2018,Wednesday,31620.0,30600.0,0,True,False
555,20783,01/03/2018,Wednesday,31620.0,30600.0,0,True,False
556,28323,01/03/2018,Wednesday,31680.0,30600.0,0,True,False
557,18024,01/03/2018,Wednesday,31680.0,30600.0,0,True,False
558,18024,01/03/2018,Wednesday,31680.0,30600.0,0,True,False
559,18024,01/03/2018,Wednesday,31680.0,30600.0,0,True,False
560,20541,01/03/2018,Wednesday,31740.0,30600.0,0,False,True
561,20548,01/03/2018,Wednesday,31740.0,30600.0,0,True,False
562,20783,01/03/2018,Wednesday,31740.0,30600.0,0,True,False
563,20783,01/03/2018,Wednesday,31800.0,30600.0,0,True,False
564,18024,01/03/2018,Wednesday,31860.0,30600.0,0,True,False
565,28323,01/03/2018,Wednesday,31860.0,30600.0,0,False,True
566,18024,01/03/2018,Wednesday,31860.0,30600.0,0,True,False
567,20541,01/03/2018,Wednesday,31920.0,30600.0,0,False,True
568,20548,01/03/2018,Wednesday,31920.0,30600.0,0,True,False
569,20783,01/03/2018,Wednesday,31920.0,30600.0,0,False,True
570,20783,01/03/2018,Wednesday,31920.0,30600.0,0,True,False
571,20783,01/03/2018,Wednesday,31920.0,30600.0,0,False,True
572,20783,01/03/2018,Wednesday,31980.0,30600.0,0,True,False
573,28323,01/03/2018,Wednesday,31980.0,30600.0,0,True,False
574,20548,01/03/2018,Wednesday,31500.0,30600.0,0,False,True
575,20783,01/03/2018,Wednesday,31500.0,30600.0,0,True,False
576,20783,01/03/2018,Wednesday,31440.0,30600.0,0,True,False
577,20548,01/03/2018,Wednesday,31440.0,30600.0,0,True,False
578,18022,01/03/2018,Wednesday,30780.0,30600.0,0,True,False
579,18022,01/03/2018,Wednesday,30780.0,30600.0,0,True,False
580,20544,01/03/2018,Wednesday,30780.0,30600.0,0,True,False
581,20544,01/03/2018,Wednesday,30780.0,30600.0,0,True,False
582,20544,01/03/2018,Wednesday,30840.0,30600.0,0,True,False
583,18022,01/03/2018,Wednesday,30840.0,30600.0,0,True,False
584,18022,01/03/2018,Wednesday,30960.0,30600.0,0,True,False
585,20843,01/03/2018,Wednesday,30960.0,30600.0,0,True,False
586,20843,01/03/2018,Wednesday,31020.0,30600.0,0,True,False
587,18022,01/03/2018,Wednesday,31140.0,30600.0,0,True,False
588,18022,01/03/2018,Wednesday,30660.0,30600.0,0,True,False
589,20843,01/03/2018,Wednesday,31200.0,30600.0,0,True,False
590,20548,01/03/2018,Wednesday,31260.0,30600.0,0,False,True
591,20548,01/03/2018,Wednesday,31260.0,30600.0,0,False,True
592,18022,01/03/2018,Wednesday,31260.0,30600.0,0,True,False
593,20783,01/03/2018,Wednesday,31260.0,30600.0,0,True,False
594,20548,01/03/2018,Wednesday,31260.0,30600.0,0,False,True
595,20783,01/03/2018,Wednesday,31320.0,30600.0,0,True,False
596,20548,01/03/2018,Wednesday,31320.0,30600.0,0,True,False
597,20783,01/03/2018,Wednesday,31380.0,30600.0,0,True,False
598,20783,01/03/2018,Wednesday,31440.0,30600.0,0,True,False
599,20783,01/03/2018,Wednesday,31440.0,30600.0,0,True,False
600,20548,01/03/2018,Wednesday,31260.0,30600.0,0,False,True
601,17182,01/03/2018,Wednesday,40080.0,41400.0,0,True,False
602,20303,01/03/2018,Wednesday,32100.0,30600.0,0,False,True
603,17361,01/03/2018,Wednesday,40140.0,41400.0,0,True,False
604,20541,01/03/2018,Wednesday,42540.0,41400.0,0,False,True
605,20541,01/03/2018,Wednesday,42540.0,41400.0,0,False,True
606,17742,01/03/2018,Wednesday,42540.0,41400.0,0,True,False
607,20783,01/03/2018,Wednesday,42540.0,41400.0,0,True,False
608,20783,01/03/2018,Wednesday,42600.0,41400.0,0,False,True
609,20783,01/03/2018,Wednesday,42600.0,41400.0,0,True,False
610,17742,01/03/2018,Wednesday,42600.0,41400.0,0,True,False
611,17742,01/03/2018,Wednesday,42720.0,41400.0,0,False,True
612,17742,01/03/2018,Wednesday,42720.0,41400.0,0,True,False
613,17644,01/03/2018,Wednesday,42780.0,41400.0,0,True,False
614,17644,01/03/2018,Wednesday,42780.0,41400.0,0,False,True
615,20541,01/03/2018,Wednesday,42780.0,41400.0,0,True,False
616,20541,01/03/2018,Wednesday,42780.0,41400.0,0,True,False
617,17742,01/03/2018,Wednesday,42840.0,41400.0,0,False,True
618,17742,01/03/2018,Wednesday,42840.0,41400.0,0,True,False
619,17472,01/03/2018,Wednesday,42840.0,41400.0,0,False,True
620,17472,01/03/2018,Wednesday,42900.0,41400.0,0,True,False
621,17644,01/03/2018,Wednesday,42900.0,41400.0,0,True,False
622,17742,01/03/2018,Wednesday,42900.0,41400.0,0,False,True
623,17742,01/03/2018,Wednesday,42960.0,41400.0,0,False,True
624,20783,01/03/2018,Wednesday,42960.0,41400.0,0,True,False
625,20783,01/03/2018,Wednesday,42540.0,41400.0,0,True,False
626,17742,01/03/2018,Wednesday,42960.0,41400.0,0,False,True
627,20541,01/03/2018,Wednesday,42540.0,41400.0,0,True,False
628,20783,01/03/2018,Wednesday,42480.0,41400.0,0,False,True
629,20544,01/03/2018,Wednesday,41820.0,41400.0,0,False,True
630,20544,01/03/2018,Wednesday,41820.0,41400.0,0,True,False
631,20544,01/03/2018,Wednesday,41820.0,41400.0,0,True,False
632,28323,01/03/2018,Wednesday,41820.0,41400.0,0,True,False
633,20544,01/03/2018,Wednesday,41820.0,41400.0,0,False,True
634,20544,01/03/2018,Wednesday,41820.0,41400.0,0,False,True
635,20544,01/03/2018,Wednesday,41820.0,41400.0,0,False,True
636,28323,01/03/2018,Wednesday,41880.0,41400.0,0,True,False
637,18024,01/03/2018,Wednesday,41940.0,41400.0,0,False,True
638,20843,01/03/2018,Wednesday,42000.0,41400.0,0,True,False
639,18024,01/03/2018,Wednesday,42000.0,41400.0,0,False,True
640,18024,01/03/2018,Wednesday,42000.0,41400.0,0,True,False
641,28323,01/03/2018,Wednesday,42060.0,41400.0,0,False,True
642,18024,01/03/2018,Wednesday,42120.0,41400.0,0,False,True
643,66,01/03/2018,Wednesday,42180.0,41400.0,0,True,False
644,17742,01/03/2018,Wednesday,42360.0,41400.0,0,True,False
645,17742,01/03/2018,Wednesday,42360.0,41400.0,0,False,True
646,17742,01/03/2018,Wednesday,42420.0,41400.0,0,True,False
647,20541,01/03/2018,Wednesday,42420.0,41400.0,0,True,False
648,20541,01/03/2018,Wednesday,42420.0,41400.0,0,False,True
649,17644,01/03/2018,Wednesday,42480.0,41400.0,0,True,False
650,20541,01/03/2018,Wednesday,42480.0,41400.0,0,False,True
651,17742,01/03/2018,Wednesday,43020.0,41400.0,0,False,True
652,17424,01/03/2018,Wednesday,43020.0,41400.0,0,True,False
653,17472,01/03/2018,Wednesday,43080.0,41400.0,0,True,False
654,20548,01/03/2018,Wednesday,43500.0,45000.0,0,False,True
655,20548,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
656,20548,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
657,20548,01/03/2018,Wednesday,43560.0,45000.0,0,False,True
658,20548,01/03/2018,Wednesday,43560.0,45000.0,0,False,True
659,17254,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
660,20548,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
661,20548,01/03/2018,Wednesday,43560.0,45000.0,0,False,True
662,20548,01/03/2018,Wednesday,43560.0,45000.0,0,False,True
663,17222,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
664,20548,01/03/2018,Wednesday,43560.0,45000.0,0,True,False
665,20548,01/03/2018,Wednesday,43620.0,45000.0,0,True,False
666,20548,01/03/2018,Wednesday,43620.0,45000.0,0,True,False
667,20548,01/03/2018,Wednesday,43620.0,45000.0,0,False,True
668,20548,01/03/2018,Wednesday,43620.0,45000.0,0,True,False
669,20548,01/03/2018,Wednesday,43680.0,45000.0,0,False,True
670,20548,01/03/2018,Wednesday,43680.0,45000.0,0,True,False
671,20548,01/03/2018,Wednesday,43680.0,45000.0,0,False,True
672,17182,01/03/2018,Wednesday,40140.0,41400.0,0,True,False
673,20548,01/03/2018,Wednesday,43680.0,45000.0,0,True,False
674,20548,01/03/2018,Wednesday,43740.0,45000.0,0,False,True
675,17222,01/03/2018,Wednesday,43500.0,45000.0,0,True,False
676,20548,01/03/2018,Wednesday,43500.0,45000.0,0,False,True
677,20548,01/03/2018,Wednesday,43500.0,45000.0,0,False,True
678,20548,01/03/2018,Wednesday,43500.0,45000.0,0,False,True
679,17472,01/03/2018,Wednesday,43140.0,41400.0,0,False,True
680,20541,01/03/2018,Wednesday,43200.0,41400.0,0,True,False
681,20541,01/03/2018,Wednesday,43200.0,41400.0,0,True,False
682,20541,01/03/2018,Wednesday,43320.0,45000.0,0,False,True
683,20783,01/03/2018,Wednesday,43320.0,45000.0,0,True,False
684,20541,01/03/2018,Wednesday,43320.0,45000.0,0,False,True
685,20541,01/03/2018,Wednesday,43320.0,45000.0,0,True,False
686,20541,01/03/2018,Wednesday,43380.0,45000.0,0,False,True
687,20541,01/03/2018,Wednesday,43380.0,45000.0,0,False,True
688,20541,01/03/2018,Wednesday,43380.0,45000.0,0,True,False
689,20544,01/03/2018,Wednesday,41820.0,41400.0,0,True,False
690,20541,01/03/2018,Wednesday,43380.0,45000.0,0,False,True
691,20541,01/03/2018,Wednesday,43380.0,45000.0,0,True,False
692,20541,01/03/2018,Wednesday,43380.0,45000.0,0,True,False
693,20541,01/03/2018,Wednesday,43380.0,45000.0,0,True,False
694,17254,01/03/2018,Wednesday,43380.0,45000.0,0,False,True
695,20541,01/03/2018,Wednesday,43440.0,45000.0,0,False,True
696,17254,01/03/2018,Wednesday,43440.0,45000.0,0,False,True
697,17254,01/03/2018,Wednesday,43440.0,45000.0,0,True,False
698,20548,01/03/2018,Wednesday,43500.0,45000.0,0,True,False
699,20548,01/03/2018,Wednesday,43500.0,45000.0,0,True,False
700,20548,01/03/2018,Wednesday,43500.0,45000.0,0,True,False
701,17254,01/03/2018,Wednesday,43380.0,45000.0,0,False,True
702,18024,01/03/2018,Wednesday,41820.0,41400.0,0,True,False
703,20548,01/03/2018,Wednesday,43680.0,45000.0,0,True,False
704,17972,01/03/2018,Wednesday,41760.0,41400.0,0,False,True
705,20544,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
706,17361,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
707,20544,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
708,20544,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
709,20544,01/03/2018,Wednesday,40560.0,41400.0,0,False,True
710,20544,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
711,20544,01/03/2018,Wednesday,40680.0,41400.0,0,True,False
712,20544,01/03/2018,Wednesday,40680.0,41400.0,0,False,True
713,20544,01/03/2018,Wednesday,40680.0,41400.0,0,False,True
714,20544,01/03/2018,Wednesday,40680.0,41400.0,0,False,True
715,20544,01/03/2018,Wednesday,40680.0,41400.0,0,False,True
716,20544,01/03/2018,Wednesday,40680.0,41400.0,0,True,False
717,20544,01/03/2018,Wednesday,40740.0,41400.0,0,True,False
718,20672,01/03/2018,Wednesday,40740.0,41400.0,0,True,False
719,17622,01/03/2018,Wednesday,40800.0,41400.0,0,False,True
720,17622,01/03/2018,Wednesday,40800.0,41400.0,0,True,False
721,17622,01/03/2018,Wednesday,40860.0,41400.0,0,True,False
722,20544,01/03/2018,Wednesday,40860.0,41400.0,0,True,False
723,20544,01/03/2018,Wednesday,40860.0,41400.0,0,False,True
724,20544,01/03/2018,Wednesday,40920.0,41400.0,0,True,False
725,20544,01/03/2018,Wednesday,40920.0,41400.0,0,False,True
726,20544,01/03/2018,Wednesday,40560.0,41400.0,0,False,True
727,17622,01/03/2018,Wednesday,40920.0,41400.0,0,True,False
728,20544,01/03/2018,Wednesday,40560.0,41400.0,0,False,True
729,20544,01/03/2018,Wednesday,40560.0,41400.0,0,True,False
730,17972,01/03/2018,Wednesday,41760.0,41400.0,0,True,False
731,17361,01/03/2018,Wednesday,40140.0,41400.0,0,True,False
732,17182,01/03/2018,Wednesday,40200.0,41400.0,0,True,False
733,17182,01/03/2018,Wednesday,40200.0,41400.0,0,True,False
734,17182,01/03/2018,Wednesday,40260.0,41400.0,0,True,False
735,17182,01/03/2018,Wednesday,40320.0,41400.0,0,True,False
736,17361,01/03/2018,Wednesday,40380.0,41400.0,0,False,True
737,17182,01/03/2018,Wednesday,40440.0,41400.0,0,True,False
738,17361,01/03/2018,Wednesday,40440.0,41400.0,0,False,True
739,20544,01/03/2018,Wednesday,40440.0,41400.0,0,False,True
740,20544,01/03/2018,Wednesday,40500.0,41400.0,0,False,True
741,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
742,17361,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
743,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
744,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
745,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
746,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
747,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
748,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
749,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
750,20544,01/03/2018,Wednesday,40500.0,41400.0,0,True,False
751,20544,01/03/2018,Wednesday,40560.0,41400.0,0,False,True
752,18022,01/03/2018,Wednesday,40920.0,41400.0,0,True,False
753,17361,01/03/2018,Wednesday,40200.0,41400.0,0,True,False
754,17622,01/03/2018,Wednesday,40980.0,41400.0,0,True,False
755,20544,01/03/2018,Wednesday,41460.0,41400.0,0,False,True
756,20544,01/03/2018,Wednesday,41460.0,41400.0,0,True,False
757,20544,01/03/2018,Wednesday,41460.0,41400.0,0,True,False
758,28323,01/03/2018,Wednesday,41520.0,41400.0,0,False,True
759,20544,01/03/2018,Wednesday,41520.0,41400.0,0,True,False
760,28323,01/03/2018,Wednesday,41520.0,41400.0,0,False,True
761,20544,01/03/2018,Wednesday,41520.0,41400.0,0,False,True
762,20544,01/03/2018,Wednesday,41520.0,41400.0,0,True,False
763,28323,01/03/2018,Wednesday,41520.0,41400.0,0,True,False
764,20544,01/03/2018,Wednesday,41520.0,41400.0,0,True,False
765,28323,01/03/2018,Wednesday,41580.0,41400.0,0,True,False
766,20544,01/03/2018,Wednesday,41580.0,41400.0,0,True,False
767,28323,01/03/2018,Wednesday,41580.0,41400.0,0,False,True
768,20544,01/03/2018,Wednesday,41580.0,41400.0,0,True,False
769,28323,01/03/2018,Wednesday,41580.0,41400.0,0,True,False
770,20544,01/03/2018,Wednesday,41640.0,41400.0,0,True,False
771,28323,01/03/2018,Wednesday,41640.0,41400.0,0,True,False
772,28323,01/03/2018,Wednesday,41760.0,41400.0,0,True,False
773,20544,01/03/2018,Wednesday,41640.0,41400.0,0,True,False
774,18024,01/03/2018,Wednesday,41700.0,41400.0,0,False,True
775,20544,01/03/2018,Wednesday,40980.0,41400.0,0,True,False
776,28323,01/03/2018,Wednesday,41460.0,41400.0,0,False,True
777,28323,01/03/2018,Wednesday,41460.0,41400.0,0,False,True
778,28323,01/03/2018,Wednesday,41520.0,41400.0,0,False,True
779,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
780,20544,01/03/2018,Wednesday,41040.0,41400.0,0,True,False
781,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
782,18022,01/03/2018,Wednesday,41100.0,41400.0,0,False,True
783,20544,01/03/2018,Wednesday,41100.0,41400.0,0,True,False
784,20544,01/03/2018,Wednesday,41160.0,41400.0,0,True,False
785,20544,01/03/2018,Wednesday,41160.0,41400.0,0,True,False
786,20544,01/03/2018,Wednesday,41160.0,41400.0,0,True,False
787,18022,01/03/2018,Wednesday,41160.0,41400.0,0,False,True
788,17622,01/03/2018,Wednesday,41220.0,41400.0,0,True,False
789,20544,01/03/2018,Wednesday,41280.0,41400.0,0,True,False
790,18022,01/03/2018,Wednesday,41160.0,41400.0,0,True,False
791,18022,01/03/2018,Wednesday,41280.0,41400.0,0,False,True
792,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
793,18022,01/03/2018,Wednesday,41280.0,41400.0,0,False,True
794,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
795,20544,01/03/2018,Wednesday,41400.0,41400.0,0,False,True
796,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
797,20544,01/03/2018,Wednesday,41400.0,41400.0,0,True,False
798,18022,01/03/2018,Wednesday,41340.0,41400.0,0,True,False
799,20544,01/03/2018,Wednesday,41280.0,41400.0,0,True,False
800,20544,01/03/2018,Wednesday,40980.0,41400.0,0,True,False
801,20544,01/03/2018,Wednesday,41340.0,41400.0,0,False,True
802,20544,01/04/2018,Thursday,45000.0,45000.0,0,False,True
803,20544,01/04/2018,Thursday,45000.0,45000.0,0,True,False
804,20544,01/04/2018,Thursday,45000.0,45000.0,0,False,True
805,20544,01/04/2018,Thursday,45000.0,45000.0,0,False,True
806,19151,01/04/2018,Thursday,45000.0,45000.0,0,False,True
807,20544,01/04/2018,Thursday,45000.0,45000.0,0,True,False
808,20544,01/04/2018,Thursday,45000.0,45000.0,0,True,False
809,20544,01/04/2018,Thursday,45000.0,45000.0,0,True,False
810,19151,01/04/2018,Thursday,45000.0,45000.0,0,True,False
811,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
812,20544,01/04/2018,Thursday,45060.0,45000.0,0,False,True
813,19151,01/04/2018,Thursday,45060.0,45000.0,0,False,True
814,20544,01/04/2018,Thursday,45060.0,45000.0,0,True,False
815,20544,01/04/2018,Thursday,45060.0,45000.0,0,True,False
816,19151,01/04/2018,Thursday,45060.0,45000.0,0,False,True
817,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
818,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
819,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
820,19555,01/04/2018,Thursday,45000.0,45000.0,0,False,True
821,19555,01/04/2018,Thursday,45000.0,45000.0,0,False,True
822,20544,01/04/2018,Thursday,44940.0,45000.0,0,False,True
823,17472,01/04/2018,Thursday,44820.0,45000.0,0,True,False
824,19555,01/04/2018,Thursday,44940.0,45000.0,0,False,True
825,19151,01/04/2018,Thursday,44760.0,45000.0,0,False,True
826,20544,01/04/2018,Thursday,44760.0,45000.0,0,True,False
827,20544,01/04/2018,Thursday,45120.0,45000.0,0,False,True
828,17644,01/04/2018,Thursday,44820.0,45000.0,0,False,True
829,17644,01/04/2018,Thursday,44820.0,45000.0,0,True,False
830,19555,01/04/2018,Thursday,44820.0,45000.0,0,True,False
831,20544,01/04/2018,Thursday,44820.0,45000.0,0,False,True
832,19151,01/04/2018,Thursday,44820.0,45000.0,0,True,False
833,20544,01/04/2018,Thursday,44820.0,45000.0,0,True,False
834,20672,01/04/2018,Thursday,44880.0,45000.0,0,False,True
835,20544,01/04/2018,Thursday,44940.0,45000.0,0,False,True
836,20672,01/04/2018,Thursday,44880.0,45000.0,0,False,True
837,20672,01/04/2018,Thursday,44880.0,45000.0,0,True,False
838,17644,01/04/2018,Thursday,44880.0,45000.0,0,True,False
839,17644,01/04/2018,Thursday,44880.0,45000.0,0,True,False
840,20544,01/04/2018,Thursday,44880.0,45000.0,0,True,False
841,17644,01/04/2018,Thursday,44880.0,45000.0,0,True,False
842,17644,01/04/2018,Thursday,44940.0,45000.0,0,True,False
843,17644,01/04/2018,Thursday,44940.0,45000.0,0,False,True
844,17644,01/04/2018,Thursday,44940.0,45000.0,0,True,False
845,17742,01/04/2018,Thursday,44940.0,45000.0,0,False,True
846,19555,01/04/2018,Thursday,44940.0,45000.0,0,True,False
